# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.357        0.000       92.617      943.309
       0.358        0.000       92.617      943.113
       0.358        0.000       92.617      943.113
       0.359        0.000       92.867      943.664
       0.360     1154.900       92.867      943.406
       0.361        0.000       92.867      943.406
       0.362        0.000       93.117      943.961
       0.362        0.000       93.242      943.703
       0.363        0.000       93.242      943.703
       0.364        0.000       93.492      944.074
       0.365        0.000       93.492      944.148
       0.366        0.000       93.492      944.148
       0.366        0.000       93.617      944.234
       0.367        0.000       93.867      944.449
       0.368        0.000       93.867      944.445
       0.369     1208.500       93.992      944.789
       0.369        0.000       94.117      944.996
       0.370        0.000       94.117      944.738
       0.371        0.000       94.117      944.969
       0.372        0.000       94.617      954.043
       0.373     1154.700       94.617      954.156
       0.373        0.000       94.742      954.500
       0.374        0.000       94.867      954.242
       0.375        0.000       95.117      954.242
       0.375        0.000       95.117      954.242
       0.376        0.000       95.367      954.711
       0.377        0.000       95.492      954.453
       0.378        0.000       95.617      954.797
       0.378        0.000       95.617      954.797
       0.379        0.000       96.117      955.402
       0.380        0.000       96.242      955.273
       0.381        0.000       96.367      955.355
       0.382        0.000       96.492      955.695
       0.382     1236.900       96.492      955.438
       0.383        0.000       96.492      955.438
       0.384        0.000       96.742      955.656
       0.385        0.000       96.867      955.730
       0.386        0.000       96.867      955.730
       0.386        0.000       97.117      956.281
       0.387        0.000       97.117      956.027
       0.388        0.000       97.117      956.027
       0.389        0.000       97.367      956.246
       0.390     1261.100       97.492      956.320
       0.391        0.000       97.492      956.320
       0.391        0.000       97.617      956.402
       0.392        0.000       97.742      956.613
       0.393        0.000       97.742      956.613
       0.394        0.000       97.867      956.957
       0.394        0.000       98.117      957.164
       0.395        0.000       98.117      956.906
       0.396        0.000       98.117      957.223
       0.397        0.000       98.367      957.777
       0.398        0.000       98.367      957.520
       0.398        0.000       98.492      957.859
       0.399     1623.600       98.492      957.602
       0.400        0.000       98.742      957.602
       0.400        0.000       98.992      957.602
       0.401        0.000       99.242      958.074
       0.402        0.000       99.242      957.816
       0.402        0.000       99.492      957.816
       0.403        0.000       99.492      957.816
       0.404        0.000       99.617      958.082
       0.405        0.000       99.867      958.160
       0.405     1504.800      100.117      958.426
       0.406        0.000      100.367      958.504
       0.407        0.000      100.367      958.973
       0.407        0.000      100.492      958.715
       0.408        0.000      100.492      958.715
       0.408        0.000      102.574      959.059
       0.409        0.000      102.574      958.801
       0.410        0.000      102.574      958.801
       0.410        0.000      102.824      959.086
       0.411        0.000      102.949      959.160
       0.411        0.000      103.199      959.160
       0.412        0.000      103.199      959.160
       0.412        0.000      103.574      959.457
       0.413        0.000      103.574      959.453
       0.413        0.000      103.574      959.453
       0.414        0.000      103.824      960.008
       0.415        0.000      103.949      959.750
       0.415        0.000      103.949      959.750
       0.416        0.000      103.949      960.090
       0.416        0.000      104.199      960.301
       0.417     1590.200      104.199      960.043
       0.417        0.000      104.199      960.043
       0.418        0.000      104.324      960.387
       0.418        0.000      104.574      960.594
       0.419        0.000      104.574      960.336
       0.419        0.000      104.574      960.336
       0.420        0.000      104.699      960.555
       0.420        0.000      104.824      960.629
       0.421        0.000      104.824      960.629
       0.422        0.000      104.949      960.969
       0.422        0.000      105.074      960.711
       0.423        0.000      105.199      960.711
       0.424        0.000      105.199      960.711
       0.424        0.000      105.449      961.184
       0.425        0.000      105.574      960.926
       0.426     1154.600      105.699      960.926
       0.426        0.000      105.699      960.926
       0.427        0.000      106.074      961.527
       0.428        0.000      106.199      961.273
       0.429        0.000      106.449      961.871
       0.429        0.000      106.449      961.613
       0.430        0.000      106.574      961.895
       0.431        0.000      106.699      961.828
       0.431        0.000      106.949      962.168
       0.432     1780.900      106.949      961.910
       0.432        0.000      106.949      961.910
       0.433        0.000      107.074      962.254
       0.433        0.000      107.324      962.203
       0.434        0.000      107.324      962.203
       0.434        0.000      107.324      962.406
       0.435        0.000      107.699      962.961
       0.435        0.000      107.699      962.703
       0.436        0.000      107.699      962.703
       0.436        0.000      107.824      962.922
       0.437        0.000      107.949      962.996
       0.438        0.000      107.949      962.996
       0.438        0.000      108.074      963.340
       0.439        0.000      108.324      963.547
       0.439        0.000      108.324      963.289
       0.440        0.000      108.324      963.289
       0.440     1840.800      108.449      963.633
       0.441        0.000      108.574      963.840
       0.441        0.000      108.574      963.582
       0.442        0.000      108.574      963.582
       0.442        0.000      108.699      963.801
       0.443        0.000      110.906      963.879
       0.444        0.000      111.031      963.875
       0.444        0.000      111.156      964.219
       0.445        0.000      111.281      963.961
       0.445        0.000      111.406      963.961
       0.446        0.000      111.531      963.961
       0.447        0.000      111.781      964.430
       0.448        0.000      111.781      964.172
       0.448        0.000      111.906      964.172
       0.449        0.000      112.031      964.172
       0.450        0.000      112.031      964.172
       0.451        0.000      112.281      964.527
       0.451     1344.300      112.531      964.648
       0.452     1870.400      112.656      964.859
       0.452        0.000      112.781      965.332
       0.453        0.000      112.781      965.074
       0.454        0.000      112.906      965.160
       0.455        0.000      112.906      965.156
       0.456        0.000      113.031      965.500
       0.457        0.000      113.156      965.707
       0.457        0.000      113.156      965.453
       0.458        0.000      113.156      965.453
       0.459        0.000      113.531      965.879
       0.460        0.000      113.656      965.746
       0.460        0.000      113.656      966.086
       0.461        0.000      113.906      966.297
       0.462        0.000      113.906      966.039
       0.463        0.000      113.906      966.039
       0.464        0.000      116.020      966.125
       0.464     1274.200      116.270      966.590
       0.465        0.000      116.270      966.332
       0.466        0.000      116.270      966.332
       0.467        0.000      116.520      966.551
       0.468        0.000      116.645      966.625
       0.468        0.000      116.645      966.625
       0.469        0.000      116.895      966.844
       0.470        0.000      117.020      966.918
       0.471        0.000      117.145      967.262
       0.472     1512.600      117.270      967.004
       0.472        0.000      117.395      967.004
       0.473        0.000      117.520      967.156
       0.474        0.000      117.645      967.633
       0.474        0.000      117.770      967.379
       0.475        0.000      118.020      967.379
       0.476        0.000      118.020      967.379
       0.476        0.000      118.020      967.379
       0.477        0.000      118.270      967.723
       0.478        0.000      118.770      967.988
       0.479        0.000      118.895      968.066
       0.480        0.000      119.020      968.277
       0.481     1231.200      119.145      968.492
       0.481        0.000      119.270      968.582
       0.482        0.000      119.270      968.711
       0.483        0.000      119.395      969.082
       0.484        0.000      119.645      969.031
       0.484        0.000      119.770      969.031
       0.485        0.000      119.770      969.250
       0.486        0.000      120.020      969.324
       0.487        0.000      120.020      969.324
       0.488        0.000      120.145      969.605
       0.488        0.000      120.395      969.879
       0.489     1227.300      120.395      969.621
       0.490        0.000      120.395      969.621
       0.491        0.000      120.645      970.172
       0.492        0.000      120.645      969.914
       0.492        0.000      120.645      969.914
       0.493        0.000      120.770      970.133
       0.494        0.000      121.020      970.207
       0.495        0.000      121.020      970.207
       0.496        0.000      121.020      970.363
       0.496        0.000      121.270      970.500
       0.497        0.000      121.270      970.500
       0.498        0.000      121.395      970.582
       0.499        0.000      121.520      970.582
       0.499        0.000      121.645      970.582
       0.500        0.000      121.770      970.582
       0.501        0.000      122.020      971.055
       0.502        0.000      122.145      970.797
       0.502        0.000      122.270      970.797
       0.503     1298.100      122.270      970.797
       0.504     1190.900      122.520      971.062
       0.504        0.000      122.770      971.141
       0.506        0.000      123.020      971.480
       0.506        0.000      123.145      971.949
       0.507        0.000      123.270      971.691
       0.508        0.000      123.520      972.035
       0.509        0.000      123.520      971.777
       0.510        0.000      123.520      971.777
       0.510        0.000      123.645      971.996
       0.511        0.000      123.770      972.070
       0.512        0.000      123.770      972.070
       0.513     1203.200      124.020      972.301
       0.513        0.000      124.145      972.375
       0.514        0.000      124.145      972.375
       0.515        0.000      124.395      972.594
       0.516        0.000      124.520      972.668
       0.517        0.000      124.520      972.668
       0.518        0.000      124.520      972.754
       0.518        0.000      124.770      972.965
       0.519        0.000      124.770      972.961
       0.520        0.000      124.770      973.305
       0.521        0.000      125.020      973.184
       0.521        0.000      125.145      973.258
       0.522        0.000      125.145      973.258
       0.523        0.000      125.270      973.477
       0.524        0.000      125.395      973.551
       0.525        0.000      125.520      973.891
       0.525        0.000      125.520      973.633
       0.526        0.000      125.645      973.633
       0.527        0.000      125.895      973.633
       0.527        0.000      126.145      973.770
       0.528     1331.500      126.270      973.844
       0.529        0.000      126.395      974.504
       0.529        0.000      126.645      975.438
       0.530        0.000      126.645      975.438
       0.531        0.000      126.645      975.566
       0.532        0.000      128.902      975.785
       0.532        0.000      129.027      975.914
       0.533        0.000      129.277      976.129
       0.534        0.000      129.652      976.727
       0.535        0.000      129.902      976.734
       0.536     1255.800      130.152      976.812
       0.537        0.000      130.402      977.156
       0.537        0.000      130.777      977.422
       0.538        0.000      131.027      977.500
       0.539        0.000      133.121      977.785
       0.540        0.000      133.121      977.715
       0.541        0.000      133.246      977.867
