# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.247        0.000       81.031      921.984
       0.247        0.000       81.156      921.863
       0.248        0.000       81.281      921.938
       0.248        0.000       81.281      921.938
       0.249        0.000       81.406      922.156
       0.249        0.000       81.531      922.230
       0.250        0.000       81.531      922.750
       0.250        0.000       81.531      922.836
       0.251        0.000       81.531      922.836
       0.251        0.000       81.656      922.836
       0.252        0.000       81.781      922.977
       0.253        0.000       81.906      923.051
       0.253        0.000       82.031      923.051
       0.254        0.000       82.031      923.051
       0.254        0.000       82.281      923.316
       0.255     1838.200       82.531      923.398
       0.256        0.000       82.656      924.035
       0.256        0.000       82.656      923.965
       0.257        0.000       82.781      924.047
       0.258        0.000       82.781      924.047
       0.259        0.000       82.906      924.391
       0.259        0.000       83.156      924.340
       0.260        0.000       83.156      924.340
       0.261        0.000       83.281      924.656
       0.262        0.000       83.406      924.668
       0.263        0.000       83.406      924.668
       0.264        0.000       83.781      936.594
       0.264        0.000       84.031      936.930
       0.265      968.000       84.031      936.672
       0.266        0.000       84.156      937.016
       0.267        0.000       84.406      937.227
       0.268        0.000       84.406      936.969
       0.268        0.000       84.406      936.969
       0.269        0.000       84.531      937.188
       0.270        0.000       84.656      937.262
       0.271        0.000       84.656      937.262
       0.272        0.000       86.742      937.348
       0.272     1159.400       86.992      937.555
       0.273        0.000       87.117      937.895
       0.274        0.000       87.117      937.637
       0.275        0.000       87.242      937.637
       0.275        0.000       87.242      937.777
       0.276        0.000       87.367      937.859
       0.277        0.000       87.617      937.855
       0.278        0.000       87.617      937.855
       0.278        0.000       87.992      938.457
       0.279     1125.200       88.117      938.668
       0.280        0.000       88.117      938.410
       0.281        0.000       88.242      938.496
       0.282        0.000       88.242      938.496
       0.283        0.000       88.367      938.766
       0.283        0.000       88.617      939.102
       0.284        0.000       88.617      938.844
       0.285     1248.300       88.617      938.844
       0.286        0.000       88.867      939.141
       0.287        0.000       88.867      939.367
       0.287        0.000       88.992      939.711
       0.288        0.000       89.242      939.922
       0.289        0.000       89.242      939.664
       0.290        0.000       89.242      939.664
       0.291        0.000       89.492      939.910
       0.291        0.000       89.742      939.984
       0.292        0.000       89.742      939.984
       0.293        0.000       89.742      940.328
       0.294        0.000       89.992      940.277
       0.295     1550.200       90.117      940.277
       0.295        0.000       90.367      941.074
       0.296        0.000       90.492      941.223
       0.296        0.000       90.492      941.152
       0.297        0.000       90.617      941.492
       0.298        0.000       90.742      941.234
       0.298        0.000       90.742      941.234
       0.299        0.000       90.992      941.375
       0.300        0.000       91.117      941.449
       0.301        0.000       91.367      941.781
       0.301        0.000       91.367      942.250
       0.302        0.000       91.617      942.516
       0.303        0.000       91.742      942.723
       0.304        0.000       91.867      942.805
       0.305        0.000       91.992      943.148
       0.305     1250.200       91.992      942.895
       0.306        0.000       91.992      942.895
       0.307        0.000       92.242      943.254
       0.308        0.000       92.242      943.184
       0.309        0.000       92.367      943.184
       0.309        0.000       92.617      943.547
       0.310        0.000       92.617      943.480
       0.311        0.000       92.742      943.820
       0.312        0.000       92.867      944.184
       0.313        0.000       92.867      943.926
       0.313        0.000       92.867      943.926
       0.314        0.000       93.117      944.145
       0.315        0.000       93.242      944.219
       0.316        0.000       93.242      944.219
       0.317        0.000       93.367      944.562
       0.317        0.000       93.617      944.512
       0.318        0.000       93.617      944.512
       0.319        0.000       93.617      945.086
       0.320        0.000       93.992      953.930
       0.321      947.000       94.117      953.930
       0.322        0.000       94.242      954.012
       0.322        0.000       94.367      954.012
       0.323        0.000       94.617      954.012
       0.324        0.000       94.742      954.152
       0.324        0.000       94.867      954.227
       0.325        0.000       94.992      954.398
       0.326        0.000       95.117      954.570
       0.326        0.000       95.492      954.836
       0.327     1194.400       95.617      955.043
       0.328        0.000       95.742      955.125
       0.329        0.000       95.742      955.469
       0.330        0.000       95.742      955.211
       0.331        0.000       95.742      955.211
       0.332        0.000       97.855      955.297
       0.332        0.000       98.105      955.504
       0.333        0.000       98.105      955.504
       0.334        0.000       98.230      955.723
       0.335        0.000       98.480      955.797
       0.336        0.000       98.480      955.797
       0.336     1245.400       98.605      956.016
       0.337        0.000       98.730      956.090
       0.338        0.000       98.730      956.090
       0.339        0.000       98.855      956.180
       0.340        0.000       99.105      956.641
       0.340        0.000       99.105      956.383
       0.341     1231.400       99.105      956.383
       0.342        0.000       99.355      956.605
       0.343        0.000       99.355      956.680
       0.343        0.000       99.355      956.996
       0.344        0.000       99.605      957.547
       0.345        0.000       99.855      957.289
       0.346        0.000       99.980      957.633
       0.347        0.000      100.105      957.375
       0.347        0.000      100.355      957.375
       0.348     1365.500      100.355      957.375
       0.349        0.000      100.480      957.844
       0.349        0.000      100.605      957.586
       0.350        0.000      100.730      957.586
       0.351        0.000      100.855      957.586
       0.352        0.000      101.230      957.938
       0.352        0.000      101.605      958.199
       0.353        0.000      103.703      958.277
       0.354     1227.800      103.828      958.492
       0.355        0.000      103.953      958.488
       0.356        0.000      104.078      958.574
       0.356        0.000      104.078      958.574
       0.357        0.000      104.203      958.859
       0.358        0.000      104.453      959.129
       0.359        0.000      104.453      958.934
       0.360        0.000      104.578      959.277
       0.361        0.000      104.703      959.227
       0.361        0.000      104.703      959.227
       0.362        0.000      104.828      959.570
       0.363        0.000      105.078      959.777
       0.364        0.000      105.078      959.520
       0.365        0.000      105.078      959.520
       0.365        0.000      105.328      960.074
       0.366        0.000      105.328      959.816
       0.367        0.000      105.328      959.816
       0.368        0.000      105.453      959.969
       0.368     1038.200      105.703      960.109
       0.369        0.000      105.703      960.109
       0.370        0.000      105.828      960.191
       0.371        0.000      105.953      960.402
       0.372        0.000      105.953      960.402
       0.372        0.000      106.078      960.488
       0.373        0.000      106.203      960.484
       0.374        0.000      106.328      960.484
       0.375        0.000      106.328      960.484
       0.375        0.000      106.578      960.957
       0.376        0.000      106.703      960.699
       0.377        0.000      106.828      960.699
       0.377        0.000      106.828      960.699
       0.378        0.000      107.078      961.301
       0.379     1488.200      107.203      961.043
       0.379        0.000      107.578      961.520
       0.380     1400.100      107.703      961.387
       0.381        0.000      107.828      961.598
       0.381        0.000      107.953      961.598
       0.382        0.000      108.078      961.684
       0.383        0.000      108.078      961.684
       0.383        0.000      108.203      961.840
       0.384        0.000      108.453      962.234
       0.385        0.000      108.453      961.977
       0.386        0.000      108.453      962.180
       0.386        0.000      108.828      962.734
       0.387     1352.000      108.828      962.477
       0.388        0.000      108.828      962.477
       0.389        0.000      109.078      962.840
       0.389        0.000      109.078      962.770
       0.390        0.000      109.078      962.770
       0.390        0.000      109.203      962.855
       0.391        0.000      109.453      963.320
       0.391        0.000      109.453      963.062
       0.392        0.000      109.453      963.062
       0.392        0.000      111.523      963.406
       0.393        0.000      111.773      963.613
       0.393        0.000      111.773      963.355
       0.394        0.000      111.773      963.355
       0.395        0.000      112.023      963.578
       0.395        0.000      112.273      963.648
       0.396        0.000      112.273      963.992
       0.396     2008.300      112.273      963.734
       0.397        0.000      112.398      963.734
       0.398        0.000      112.523      963.734
